date,product_id,supplier_id,warehouse_id,region,demand,inventory_level,units_sold,units_ordered,lead_time_actual,defect_rate,shipping_cost,stockout,category,unit_cost,lead_time_days,reorder_point,safety_stock,reliability_score,revenue,stockout_cost,holding_cost,day_of_week,month,quarter,year,is_weekend,late_delivery
2022-06-06,P001,S06,WH4,West,139,0,0,97,5,0.0058,110.7,1,Grocery,307.77,28,53,59,0.73,0.0,64170.045,0.0,0,6,2,2022,0,0
2022-06-07,P001,S06,WH4,East,125,0,0,205,15,0.1289,123.22,1,Grocery,307.77,28,53,59,0.73,0.0,57706.875,0.0,1,6,2,2022,0,0
2022-06-08,P001,S06,WH4,Central,180,0,0,250,20,0.0392,17.33,1,Grocery,307.77,28,53,59,0.73,0.0,83097.9,0.0,2,6,2,2022,0,0
2022-06-09,P001,S06,WH4,North,150,0,0,94,22,0.0581,16.75,1,Grocery,307.77,28,53,59,0.73,0.0,69248.25,0.0,3,6,2,2022,0,0
2022-06-10,P001,S06,WH4,East,97,0,0,53,26,0.0063,72.25,1,Grocery,307.77,28,53,59,0.73,0.0,44780.534999999996,0.0,4,6,2,2022,0,0
2022-06-11,P001,S06,WH4,South,140,271,140,110,1,0.0198,24.32,0,Grocery,307.77,28,53,59,0.73,43087.799999999996,0.0,16.681134,5,6,2,2022,1,0
2022-06-12,P001,S06,WH4,East,123,148,123,187,5,0.0332,106.59,0,Grocery,307.77,28,53,59,0.73,37855.71,0.0,9.109992,6,6,2,2022,1,0
2022-06-13,P001,S06,WH4,North,153,0,0,166,4,0.0237,49.59,1,Grocery,307.77,28,53,59,0.73,0.0,70633.215,0.0,0,6,2,2022,0,0
2022-06-14,P001,S06,WH4,Central,120,0,0,42,19,0.0102,80.92,1,Grocery,307.77,28,53,59,0.73,0.0,55398.59999999999,0.0,1,6,2,2022,0,0
2022-06-15,P001,S06,WH4,East,133,0,0,25,23,0.0518,20.3,1,Grocery,307.77,28,53,59,0.73,0.0,61400.11499999999,0.0,2,6,2,2022,0,0
2022-06-16,P001,S06,WH4,West,145,0,0,206,31,0.0034,47.87,1,Grocery,307.77,28,53,59,0.73,0.0,66939.97499999999,0.0,3,6,2,2022,0,1
2022-06-17,P001,S06,WH4,East,152,0,0,293,34,0.0434,93.98,1,Grocery,307.77,28,53,59,0.73,0.0,70171.56,0.0,4,6,2,2022,0,1
2022-06-18,P001,S06,WH4,North,110,335,110,231,8,0.0357,57.9,0,Grocery,307.77,28,53,59,0.73,33854.7,0.0,20.62059,5,6,2,2022,1,0
2022-06-19,P001,S06,WH4,East,127,208,127,153,12,0.024,106.81,0,Grocery,307.77,28,53,59,0.73,39086.79,0.0,12.803232,6,6,2,2022,1,0
2022-06-20,P001,S06,WH4,North,124,84,84,115,4,0.0259,70.86,1,Grocery,307.77,28,53,59,0.73,25852.68,18466.199999999997,5.170536,0,6,2,2022,0,0
2022-06-21,P001,S06,WH4,East,120,0,0,214,23,0.0294,72.68,1,Grocery,307.77,28,53,59,0.73,0.0,55398.59999999999,0.0,1,6,2,2022,0,0
2022-06-22,P001,S06,WH4,North,168,0,0,163,14,0.0073,149.67,1,Grocery,307.77,28,53,59,0.73,0.0,77558.04000000001,0.0,2,6,2,2022,0,0
2022-06-23,P001,S06,WH4,West,140,0,0,92,15,0.0217,62.56,1,Grocery,307.77,28,53,59,0.73,0.0,64631.7,0.0,3,6,2,2022,0,0
2022-06-24,P001,S06,WH4,North,107,0,0,6,22,0.0054,31.18,1,Grocery,307.77,28,53,59,0.73,0.0,49397.085,0.0,4,6,2,2022,0,0
2022-06-25,P001,S06,WH4,North,150,0,0,229,27,0.0219,111.48,1,Grocery,307.77,28,53,59,0.73,0.0,69248.25,0.0,5,6,2,2022,1,0
2022-06-26,P001,S06,WH4,East,174,225,174,217,4,0.0487,131.43,0,Grocery,307.77,28,53,59,0.73,53551.979999999996,0.0,13.84965,6,6,2,2022,1,0
2022-06-27,P001,S06,WH4,East,152,73,73,7,24,0.0908,136.66,1,Grocery,307.77,28,53,59,0.73,22467.21,36470.744999999995,4.493442,0,6,2,2022,0,0
2022-06-28,P001,S06,WH4,South,100,0,0,155,29,0.0077,67.75,1,Grocery,307.77,28,53,59,0.73,0.0,46165.5,0.0,1,6,2,2022,0,1
2022-06-29,P001,S06,WH4,West,121,0,0,16,26,0.0435,119.75,1,Grocery,307.77,28,53,59,0.73,0.0,55860.255,0.0,2,6,2,2022,0,0
2022-06-30,P001,S06,WH4,West,155,0,0,221,18,0.0183,103.38,1,Grocery,307.77,28,53,59,0.73,0.0,71556.525,0.0,3,6,2,2022,0,0
2022-07-01,P001,S06,WH4,South,115,0,0,86,26,0.0089,140.71,1,Grocery,307.77,28,53,59,0.73,0.0,53090.325,0.0,4,7,3,2022,0,0
2022-07-02,P001,S06,WH4,North,138,0,0,32,10,0.1371,8.2,1,Grocery,307.77,28,53,59,0.73,0.0,63708.38999999999,0.0,5,7,3,2022,1,0
2022-07-03,P001,S06,WH4,North,144,300,144,245,21,0.0006,93.5,0,Grocery,307.77,28,53,59,0.73,44318.88,0.0,18.4662,6,7,3,2022,1,0
2022-07-04,P001,S06,WH4,Central,110,190,110,171,18,0.062,60.57,0,Grocery,307.77,28,53,59,0.73,33854.7,0.0,11.69526,0,7,3,2022,0,0
2022-07-05,P001,S06,WH4,Central,127,63,63,185,33,0.0888,43.35,1,Grocery,307.77,28,53,59,0.73,19389.51,29545.92,3.8779019999999997,1,7,3,2022,0,1
2022-07-06,P001,S06,WH4,South,63,0,0,92,24,0.0538,96.56,1,Grocery,307.77,28,53,59,0.73,0.0,29084.265,0.0,2,7,3,2022,0,0
2022-07-07,P001,S06,WH4,North,107,0,0,184,21,0.0262,36.97,1,Grocery,307.77,28,53,59,0.73,0.0,49397.085,0.0,3,7,3,2022,0,0
2022-07-08,P001,S06,WH4,North,122,0,0,264,22,0.0027,115.74,1,Grocery,307.77,28,53,59,0.73,0.0,56321.90999999999,0.0,4,7,3,2022,0,0
2022-07-09,P001,S06,WH4,East,102,0,0,250,15,0.0575,60.84,1,Grocery,307.77,28,53,59,0.73,0.0,47088.81,0.0,5,7,3,2022,1,0
2022-07-10,P001,S06,WH4,Central,159,0,0,146,3,0.0201,26.07,1,Grocery,307.77,28,53,59,0.73,0.0,73403.145,0.0,6,7,3,2022,1,0
2022-07-11,P001,S06,WH4,West,216,294,216,178,21,0.0011,34.27,0,Grocery,307.77,28,53,59,0.73,66478.31999999999,0.0,18.096875999999998,0,7,3,2022,0,0
2022-07-12,P001,S06,WH4,Central,117,177,117,14,7,0.0013,83.48,0,Grocery,307.77,28,53,59,0.73,36009.09,0.0,10.895057999999999,1,7,3,2022,0,0
2022-07-13,P001,S06,WH4,Central,128,49,49,0,10,0.1424,29.63,1,Grocery,307.77,28,53,59,0.73,15080.73,36470.744999999995,3.016146,2,7,3,2022,0,0
2022-07-14,P001,S06,WH4,North,154,0,0,187,26,0.0567,29.08,1,Grocery,307.77,28,53,59,0.73,0.0,71094.87,0.0,3,7,3,2022,0,0
2022-07-15,P001,S06,WH4,East,96,0,0,133,5,0.1404,16.13,1,Grocery,307.77,28,53,59,0.73,0.0,44318.88,0.0,4,7,3,2022,0,0
2022-07-16,P001,S06,WH4,West,147,0,0,91,27,0.0856,99.68,1,Grocery,307.77,28,53,59,0.73,0.0,67863.28499999999,0.0,5,7,3,2022,1,0
2022-07-17,P001,S06,WH4,West,124,0,0,67,34,0.0021,21.64,1,Grocery,307.77,28,53,59,0.73,0.0,57245.219999999994,0.0,6,7,3,2022,1,1
2022-07-18,P001,S06,WH4,Central,104,0,0,268,5,0.0046,120.64,1,Grocery,307.77,28,53,59,0.73,0.0,48012.119999999995,0.0,0,7,3,2022,0,0
2022-07-19,P001,S06,WH4,South,132,292,132,174,12,0.0047,148.91,0,Grocery,307.77,28,53,59,0.73,40625.64,0.0,17.973768,1,7,3,2022,0,0
2022-07-20,P001,S06,WH4,Central,127,165,127,25,14,0.1098,62.9,0,Grocery,307.77,28,53,59,0.73,39086.79,0.0,10.15641,2,7,3,2022,0,0
2022-07-21,P001,S06,WH4,East,110,55,55,213,23,0.0008,111.08,1,Grocery,307.77,28,53,59,0.73,16927.35,25391.024999999998,3.3854699999999998,3,7,3,2022,0,0
2022-07-22,P001,S06,WH4,North,123,0,0,27,26,0.1124,71.65,1,Grocery,307.77,28,53,59,0.73,0.0,56783.565,0.0,4,7,3,2022,0,0
2022-07-23,P001,S06,WH4,Central,114,0,0,125,23,0.0396,149.14,1,Grocery,307.77,28,53,59,0.73,0.0,52628.67,0.0,5,7,3,2022,1,0
2022-07-24,P001,S06,WH4,West,124,0,0,213,21,0.0318,64.32,1,Grocery,307.77,28,53,59,0.73,0.0,57245.219999999994,0.0,6,7,3,2022,1,0
2022-07-25,P001,S06,WH4,East,134,0,0,63,23,0.0498,88.46,1,Grocery,307.77,28,53,59,0.73,0.0,61861.770000000004,0.0,0,7,3,2022,0,0
2022-07-26,P001,S06,WH4,North,152,0,0,102,23,0.024,15.03,1,Grocery,307.77,28,53,59,0.73,0.0,70171.56,0.0,1,7,3,2022,0,0
2022-07-27,P001,S06,WH4,East,96,312,96,169,7,0.1022,87.27,0,Grocery,307.77,28,53,59,0.73,29545.92,0.0,19.204848,2,7,3,2022,0,0
2022-07-28,P001,S06,WH4,Central,163,149,149,89,13,0.0261,137.23,1,Grocery,307.77,28,53,59,0.73,45857.729999999996,6463.17,9.171546,3,7,3,2022,0,0
2022-07-29,P001,S06,WH4,West,81,68,68,27,2,0.017,111.52,1,Grocery,307.77,28,53,59,0.73,20928.36,6001.514999999999,4.185672,4,7,3,2022,0,0
2022-07-30,P001,S06,WH4,Central,116,0,0,74,14,0.0059,88.21,1,Grocery,307.77,28,53,59,0.73,0.0,53551.979999999996,0.0,5,7,3,2022,1,0
2022-07-31,P001,S06,WH4,North,131,0,0,151,19,0.0789,135.0,1,Grocery,307.77,28,53,59,0.73,0.0,60476.80499999999,0.0,6,7,3,2022,1,0
2022-08-01,P001,S06,WH4,West,124,0,0,152,34,0.08,122.47,1,Grocery,307.77,28,53,59,0.73,0.0,57245.219999999994,0.0,0,8,3,2022,0,1
2022-08-02,P001,S06,WH4,East,106,0,0,24,16,0.0212,31.27,1,Grocery,307.77,28,53,59,0.73,0.0,48935.43,0.0,1,8,3,2022,0,0
2022-08-03,P001,S06,WH4,South,114,0,0,33,25,0.0515,66.84,1,Grocery,307.77,28,53,59,0.73,0.0,52628.67,0.0,2,8,3,2022,0,0
2022-08-04,P001,S06,WH4,North,108,0,0,47,31,0.0135,63.05,1,Grocery,307.77,28,53,59,0.73,0.0,49858.73999999999,0.0,3,8,3,2022,0,1
2022-08-05,P001,S06,WH4,North,106,263,106,14,4,0.0496,120.81,0,Grocery,307.77,28,53,59,0.73,32623.62,0.0,16.188702,4,8,3,2022,0,0
2022-08-06,P001,S06,WH4,West,134,129,129,208,16,0.0139,122.12,1,Grocery,307.77,28,53,59,0.73,39702.329999999994,2308.2749999999996,7.940465999999999,5,8,3,2022,1,0
2022-08-07,P001,S06,WH4,South,124,5,5,92,13,0.0009,35.22,1,Grocery,307.77,28,53,59,0.73,1538.85,54936.94499999999,0.30777,6,8,3,2022,1,0
2022-08-08,P001,S06,WH4,North,103,0,0,7,3,0.0024,36.99,1,Grocery,307.77,28,53,59,0.73,0.0,47550.465,0.0,0,8,3,2022,0,0
2022-08-09,P001,S06,WH4,Central,134,0,0,297,13,0.0124,56.7,1,Grocery,307.77,28,53,59,0.73,0.0,61861.770000000004,0.0,1,8,3,2022,0,0
2022-08-10,P001,S06,WH4,West,122,0,0,72,7,0.0256,98.61,1,Grocery,307.77,28,53,59,0.73,0.0,56321.90999999999,0.0,2,8,3,2022,0,0
2022-08-11,P001,S06,WH4,Central,132,0,0,205,26,0.0785,105.29,1,Grocery,307.77,28,53,59,0.73,0.0,60938.46,0.0,3,8,3,2022,0,0
2022-08-12,P001,S06,WH4,South,128,0,0,275,17,0.0103,110.29,1,Grocery,307.77,28,53,59,0.73,0.0,59091.84,0.0,4,8,3,2022,0,0
2022-08-13,P001,S06,WH4,East,98,288,98,185,18,0.0105,97.23,0,Grocery,307.77,28,53,59,0.73,30161.46,0.0,17.727552,5,8,3,2022,1,0
2022-08-14,P001,S06,WH4,East,104,184,104,143,24,0.093,25.76,0,Grocery,307.77,28,53,59,0.73,32008.079999999998,0.0,11.325935999999999,6,8,3,2022,1,0
2022-08-15,P001,S06,WH4,East,129,55,55,99,7,0.001,135.97,1,Grocery,307.77,28,53,59,0.73,16927.35,34162.47,3.3854699999999998,0,8,3,2022,0,0
2022-08-16,P001,S06,WH4,East,126,0,0,71,18,0.018,129.51,1,Grocery,307.77,28,53,59,0.73,0.0,58168.53,0.0,1,8,3,2022,0,0
2022-08-17,P001,S06,WH4,East,114,0,0,9,34,0.0153,19.14,1,Grocery,307.77,28,53,59,0.73,0.0,52628.67,0.0,2,8,3,2022,0,1
2022-08-18,P001,S06,WH4,Central,116,0,0,125,25,0.0037,49.38,1,Grocery,307.77,28,53,59,0.73,0.0,53551.979999999996,0.0,3,8,3,2022,0,0
2022-08-19,P001,S06,WH4,West,139,0,0,74,14,0.025,103.98,1,Grocery,307.77,28,53,59,0.73,0.0,64170.045,0.0,4,8,3,2022,0,0
2022-08-20,P001,S06,WH4,East,101,0,0,178,20,0.0149,91.69,1,Grocery,307.77,28,53,59,0.73,0.0,46627.155,0.0,5,8,3,2022,1,0
2022-08-21,P001,S06,WH4,West,124,335,124,34,3,0.0082,109.03,0,Grocery,307.77,28,53,59,0.73,38163.479999999996,0.0,20.62059,6,8,3,2022,1,0
2022-08-22,P001,S06,WH4,East,109,226,109,229,7,0.0223,32.43,0,Grocery,307.77,28,53,59,0.73,33546.93,0.0,13.911203999999998,0,8,3,2022,0,0
2022-08-23,P001,S06,WH4,West,108,118,108,164,17,0.0328,125.29,0,Grocery,307.77,28,53,59,0.73,33239.159999999996,0.0,7.263372,1,8,3,2022,0,0
2022-08-24,P001,S06,WH4,West,134,0,0,174,14,0.0664,110.18,1,Grocery,307.77,28,53,59,0.73,0.0,61861.770000000004,0.0,2,8,3,2022,0,0
2022-08-25,P001,S06,WH4,South,128,0,0,49,14,0.0146,55.72,1,Grocery,307.77,28,53,59,0.73,0.0,59091.84,0.0,3,8,3,2022,0,0
2022-08-26,P001,S06,WH4,South,128,0,0,291,8,0.0467,146.75,1,Grocery,307.77,28,53,59,0.73,0.0,59091.84,0.0,4,8,3,2022,0,0
2022-08-27,P001,S06,WH4,Central,138,0,0,255,30,0.1025,13.14,1,Grocery,307.77,28,53,59,0.73,0.0,63708.38999999999,0.0,5,8,3,2022,1,1
2022-08-28,P001,S06,WH4,West,112,0,0,97,18,0.0286,25.06,1,Grocery,307.77,28,53,59,0.73,0.0,51705.36,0.0,6,8,3,2022,1,0
2022-08-29,P001,S06,WH4,East,125,0,0,208,14,0.0761,72.86,1,Grocery,307.77,28,53,59,0.73,0.0,57706.875,0.0,0,8,3,2022,0,0
2022-08-30,P001,S06,WH4,Central,105,248,105,244,22,0.0098,71.41,0,Grocery,307.77,28,53,59,0.73,32315.85,0.0,15.265391999999999,1,8,3,2022,0,0
2022-08-31,P001,S06,WH4,South,117,131,117,129,4,0.0282,91.43,0,Grocery,307.77,28,53,59,0.73,36009.09,0.0,8.063574,2,8,3,2022,0,0
2022-09-01,P001,S06,WH4,North,108,23,23,68,20,0.0001,130.0,1,Grocery,307.77,28,53,59,0.73,7078.709999999999,39240.674999999996,1.4157419999999998,3,9,3,2022,0,0
2022-09-02,P001,S06,WH4,South,112,0,0,264,22,0.1317,29.33,1,Grocery,307.77,28,53,59,0.73,0.0,51705.36,0.0,4,9,3,2022,0,0
2022-09-03,P001,S06,WH4,East,122,0,0,96,18,0.0523,40.12,1,Grocery,307.77,28,53,59,0.73,0.0,56321.90999999999,0.0,5,9,3,2022,1,0
2022-09-04,P001,S06,WH4,East,94,0,0,170,32,0.0738,113.66,1,Grocery,307.77,28,53,59,0.73,0.0,43395.56999999999,0.0,6,9,3,2022,1,1
2022-09-05,P001,S06,WH4,West,152,0,0,69,16,0.0161,16.77,1,Grocery,307.77,28,53,59,0.73,0.0,70171.56,0.0,0,9,3,2022,0,0
2022-09-06,P001,S06,WH4,Central,90,0,0,112,17,0.0758,6.44,1,Grocery,307.77,28,53,59,0.73,0.0,41548.95,0.0,1,9,3,2022,0,0
2022-09-07,P001,S06,WH4,South,85,0,0,195,3,0.0678,118.46,1,Grocery,307.77,28,53,59,0.73,0.0,39240.674999999996,0.0,2,9,3,2022,0,0
2022-09-08,P001,S06,WH4,West,132,236,132,51,29,0.0891,6.01,0,Grocery,307.77,28,53,59,0.73,40625.64,0.0,14.526744,3,9,3,2022,0,1
2022-09-09,P001,S06,WH4,West,125,111,111,297,6,0.0262,14.89,1,Grocery,307.77,28,53,59,0.73,34162.47,6463.17,6.8324940000000005,4,9,3,2022,0,0
2022-09-10,P001,S06,WH4,East,121,0,0,184,30,0.0341,122.14,1,Grocery,307.77,28,53,59,0.73,0.0,55860.255,0.0,5,9,3,2022,1,1
2022-09-11,P001,S06,WH4,East,121,0,0,41,34,0.0662,50.62,1,Grocery,307.77,28,53,59,0.73,0.0,55860.255,0.0,6,9,3,2022,1,1
2022-09-12,P001,S06,WH4,North,108,0,0,206,22,0.0748,52.31,1,Grocery,307.77,28,53,59,0.73,0.0,49858.73999999999,0.0,0,9,3,2022,0,0
2022-09-13,P001,S06,WH4,South,91,0,0,290,1,0.0955,40.81,1,Grocery,307.77,28,53,59,0.73,0.0,42010.604999999996,0.0,1,9,3,2022,0,0
2022-09-14,P001,S06,WH4,Central,110,0,0,15,26,0.0345,140.55,1,Grocery,307.77,28,53,59,0.73,0.0,50782.049999999996,0.0,2,9,3,2022,0,0
2022-09-15,P001,S06,WH4,East,95,0,0,272,23,0.1646,143.11,1,Grocery,307.77,28,53,59,0.73,0.0,43857.225,0.0,3,9,3,2022,0,0
2022-09-16,P001,S06,WH4,East,128,337,128,1,10,0.0065,125.32,0,Grocery,307.77,28,53,59,0.73,39394.56,0.0,20.743698,4,9,3,2022,0,0
2022-09-17,P001,S06,WH4,North,105,232,105,128,6,0.0847,35.44,0,Grocery,307.77,28,53,59,0.73,32315.85,0.0,14.280528,5,9,3,2022,1,0
2022-09-18,P001,S06,WH4,West,92,140,92,26,26,0.0712,128.67,0,Grocery,307.77,28,53,59,0.73,28314.839999999997,0.0,8.61756,6,9,3,2022,1,0
2022-09-19,P001,S06,WH4,East,101,39,39,184,5,0.0084,60.33,1,Grocery,307.77,28,53,59,0.73,12003.029999999999,28622.609999999997,2.400606,0,9,3,2022,0,0
2022-09-20,P001,S06,WH4,Central,116,0,0,153,15,0.0453,70.29,1,Grocery,307.77,28,53,59,0.73,0.0,53551.979999999996,0.0,1,9,3,2022,0,0
2022-09-21,P001,S06,WH4,North,96,0,0,150,7,0.0792,53.54,1,Grocery,307.77,28,53,59,0.73,0.0,44318.88,0.0,2,9,3,2022,0,0
2022-09-22,P001,S06,WH4,West,91,0,0,223,6,0.0197,91.49,1,Grocery,307.77,28,53,59,0.73,0.0,42010.604999999996,0.0,3,9,3,2022,0,0
2022-09-23,P001,S06,WH4,West,112,0,0,125,17,0.027,140.28,1,Grocery,307.77,28,53,59,0.73,0.0,51705.36,0.0,4,9,3,2022,0,0
2022-09-24,P001,S06,WH4,North,112,0,0,31,15,0.0646,33.01,1,Grocery,307.77,28,53,59,0.73,0.0,51705.36,0.0,5,9,3,2022,1,0
2022-09-25,P001,S06,WH4,East,97,0,0,129,7,0.0287,88.49,1,Grocery,307.77,28,53,59,0.73,0.0,44780.534999999996,0.0,6,9,3,2022,1,0
2022-09-26,P001,S06,WH4,East,98,317,98,73,25,0.0614,61.09,0,Grocery,307.77,28,53,59,0.73,30161.46,0.0,19.512618,0,9,3,2022,0,0
2022-09-27,P001,S06,WH4,Central,112,205,112,119,33,0.0061,139.28,0,Grocery,307.77,28,53,59,0.73,34470.24,0.0,12.61857,1,9,3,2022,0,1
2022-09-28,P001,S06,WH4,Central,78,127,78,93,11,0.0139,45.94,0,Grocery,307.77,28,53,59,0.73,24006.059999999998,0.0,7.8173580000000005,2,9,3,2022,0,0
2022-09-29,P001,S06,WH4,South,79,48,48,273,20,0.1405,54.13,1,Grocery,307.77,28,53,59,0.73,14772.96,14311.304999999998,2.954592,3,9,3,2022,0,0
2022-09-30,P001,S06,WH4,South,93,0,0,46,9,0.0266,36.4,1,Grocery,307.77,28,53,59,0.73,0.0,42933.91499999999,0.0,4,9,3,2022,0,0
2022-10-01,P001,S06,WH4,East,103,0,0,25,25,0.0485,32.6,1,Grocery,307.77,28,53,59,0.73,0.0,47550.465,0.0,5,10,4,2022,1,0
2022-10-02,P001,S06,WH4,North,377,0,0,297,19,0.0563,122.71,1,Grocery,307.77,28,53,59,0.73,0.0,174043.935,0.0,6,10,4,2022,1,0
2022-10-03,P001,S06,WH4,East,137,338,137,48,26,0.0167,127.53,0,Grocery,307.77,28,53,59,0.73,42164.49,0.0,20.805252,0,10,4,2022,0,0
2022-10-04,P001,S06,WH4,North,124,214,124,48,25,0.0219,70.3,0,Grocery,307.77,28,53,59,0.73,38163.479999999996,0.0,13.172556,1,10,4,2022,0,0
2022-10-05,P001,S06,WH4,Central,104,110,104,133,16,0.0417,91.48,0,Grocery,307.77,28,53,59,0.73,32008.079999999998,0.0,6.7709399999999995,2,10,4,2022,0,0
2022-10-06,P001,S06,WH4,North,107,3,3,25,20,0.0106,108.69,1,Grocery,307.77,28,53,59,0.73,923.31,48012.119999999995,0.184662,3,10,4,2022,0,0
2022-10-07,P001,S06,WH4,East,87,0,0,1,14,0.0494,101.68,1,Grocery,307.77,28,53,59,0.73,0.0,40163.985,0.0,4,10,4,2022,0,0
2022-10-08,P001,S06,WH4,Central,107,0,0,65,9,0.019,61.22,1,Grocery,307.77,28,53,59,0.73,0.0,49397.085,0.0,5,10,4,2022,1,0
2022-10-09,P001,S06,WH4,West,101,0,0,129,20,0.0902,129.05,1,Grocery,307.77,28,53,59,0.73,0.0,46627.155,0.0,6,10,4,2022,1,0
2022-10-10,P001,S06,WH4,East,114,0,0,161,6,0.029,20.68,1,Grocery,307.77,28,53,59,0.73,0.0,52628.67,0.0,0,10,4,2022,0,0
2022-10-11,P001,S06,WH4,West,91,0,0,122,30,0.0186,35.01,1,Grocery,307.77,28,53,59,0.73,0.0,42010.604999999996,0.0,1,10,4,2022,0,1
2022-10-12,P001,S06,WH4,Central,118,0,0,106,7,0.1164,67.4,1,Grocery,307.77,28,53,59,0.73,0.0,54475.29,0.0,2,10,4,2022,0,0
2022-10-13,P001,S06,WH4,South,138,247,138,68,23,0.071,126.3,0,Grocery,307.77,28,53,59,0.73,42472.259999999995,0.0,15.203838000000001,3,10,4,2022,0,0
2022-10-14,P001,S06,WH4,South,105,142,105,34,14,0.0239,32.97,0,Grocery,307.77,28,53,59,0.73,32315.85,0.0,8.740668,4,10,4,2022,0,0
2022-10-15,P001,S06,WH4,South,115,27,27,168,10,0.0668,86.84,1,Grocery,307.77,28,53,59,0.73,8309.789999999999,40625.64,1.6619579999999998,5,10,4,2022,1,0
2022-10-16,P001,S06,WH4,West,121,0,0,105,21,0.0544,110.51,1,Grocery,307.77,28,53,59,0.73,0.0,55860.255,0.0,6,10,4,2022,1,0
2022-10-17,P001,S06,WH4,South,100,0,0,11,17,0.0686,8.59,1,Grocery,307.77,28,53,59,0.73,0.0,46165.5,0.0,0,10,4,2022,0,0
2022-10-18,P001,S06,WH4,West,112,0,0,1,8,0.0207,110.56,1,Grocery,307.77,28,53,59,0.73,0.0,51705.36,0.0,1,10,4,2022,0,0
2022-10-19,P001,S06,WH4,Central,108,0,0,211,8,0.0683,113.74,1,Grocery,307.77,28,53,59,0.73,0.0,49858.73999999999,0.0,2,10,4,2022,0,0
2022-10-20,P001,S06,WH4,Central,110,0,0,235,30,0.2007,77.84,1,Grocery,307.77,28,53,59,0.73,0.0,50782.049999999996,0.0,3,10,4,2022,0,1
2022-10-21,P001,S06,WH4,North,92,0,0,293,22,0.0145,17.38,1,Grocery,307.77,28,53,59,0.73,0.0,42472.259999999995,0.0,4,10,4,2022,0,0
2022-10-22,P001,S06,WH4,Central,108,276,108,247,6,0.0428,75.11,0,Grocery,307.77,28,53,59,0.73,33239.159999999996,0.0,16.988903999999998,5,10,4,2022,1,0
2022-10-23,P001,S06,WH4,East,118,158,118,17,28,0.0063,78.21,0,Grocery,307.77,28,53,59,0.73,36316.86,0.0,9.725532,6,10,4,2022,1,0
2022-10-24,P001,S06,WH4,West,137,21,21,31,26,0.027,63.33,1,Grocery,307.77,28,53,59,0.73,6463.17,53551.979999999996,1.292634,0,10,4,2022,0,0
2022-10-25,P001,S06,WH4,Central,127,0,0,286,7,0.0317,10.79,1,Grocery,307.77,28,53,59,0.73,0.0,58630.185,0.0,1,10,4,2022,0,0
2022-10-26,P001,S06,WH4,East,151,0,0,245,18,0.0173,20.46,1,Grocery,307.77,28,53,59,0.73,0.0,69709.905,0.0,2,10,4,2022,0,0
2022-10-27,P001,S06,WH4,West,93,0,0,176,11,0.0812,80.0,1,Grocery,307.77,28,53,59,0.73,0.0,42933.91499999999,0.0,3,10,4,2022,0,0
2022-10-28,P001,S06,WH4,South,126,0,0,209,30,0.0187,45.88,1,Grocery,307.77,28,53,59,0.73,0.0,58168.53,0.0,4,10,4,2022,0,1
2022-10-29,P001,S06,WH4,North,112,0,0,139,24,0.0357,51.02,1,Grocery,307.77,28,53,59,0.73,0.0,51705.36,0.0,5,10,4,2022,1,0
2022-10-30,P001,S06,WH4,East,153,259,153,89,12,0.1037,82.26,0,Grocery,307.77,28,53,59,0.73,47088.81,0.0,15.942485999999999,6,10,4,2022,1,0
2022-10-31,P001,S06,WH4,Central,93,166,93,257,7,0.1483,116.12,0,Grocery,307.77,28,53,59,0.73,28622.609999999997,0.0,10.217964,0,10,4,2022,0,0
2022-11-01,P001,S06,WH4,Central,92,74,74,4,11,0.1003,24.04,1,Grocery,307.77,28,53,59,0.73,22774.98,8309.789999999999,4.554996,1,11,4,2022,0,0
2022-11-02,P001,S06,WH4,South,97,0,0,142,7,0.0878,114.69,1,Grocery,307.77,28,53,59,0.73,0.0,44780.534999999996,0.0,2,11,4,2022,0,0
2022-11-03,P001,S06,WH4,North,67,0,0,10,26,0.1045,70.29,1,Grocery,307.77,28,53,59,0.73,0.0,30930.885000000002,0.0,3,11,4,2022,0,0
2022-11-04,P001,S06,WH4,Central,99,0,0,236,27,0.0804,6.27,1,Grocery,307.77,28,53,59,0.73,0.0,45703.845,0.0,4,11,4,2022,0,0
2022-11-05,P001,S06,WH4,South,95,0,0,255,33,0.0042,137.42,1,Grocery,307.77,28,53,59,0.73,0.0,43857.225,0.0,5,11,4,2022,1,1
2022-11-06,P001,S06,WH4,West,113,0,0,98,5,0.1681,122.89,1,Grocery,307.77,28,53,59,0.73,0.0,52167.01499999999,0.0,6,11,4,2022,1,0
2022-11-07,P001,S06,WH4,East,117,0,0,41,4,0.0645,95.98,1,Grocery,307.77,28,53,59,0.73,0.0,54013.634999999995,0.0,0,11,4,2022,0,0
2022-11-08,P001,S06,WH4,Central,148,338,148,255,10,0.002,40.13,0,Grocery,307.77,28,53,59,0.73,45549.96,0.0,20.805252,1,11,4,2022,0,0
2022-11-09,P001,S06,WH4,South,130,208,130,3,31,0.063,146.61,0,Grocery,307.77,28,53,59,0.73,40010.1,0.0,12.803232,2,11,4,2022,0,1
2022-11-10,P001,S06,WH4,West,99,109,99,97,3,0.0449,99.77,0,Grocery,307.77,28,53,59,0.73,30469.23,0.0,6.709386,3,11,4,2022,0,0
